"license","year","name","address","lon","lat","quadrant","subhood","firstYr"
"ABRA087045",2011,"dc reynolds","3628 GEORGIA AVE NW, Washington DC",-77.0243991,38.9348703,"NW","Park View",2011
"ABRA087045",2012,"dc reynolds","3628 GEORGIA AVE NW, Washington DC",-77.0243991,38.9348703,"NW","Park View",2011
"ABRA087045",2013,"dc reynolds","3628 GEORGIA AVE NW, Washington DC",-77.0243991,38.9348703,"NW","Park View",2011
"ABRA087045",2014,"dc reynolds","3628 GEORGIA AVE NW, Washington DC",-77.0243991,38.9348703,"NW","Park View",2011
"ABRA087045",2015,"dc reynolds","3628 GEORGIA AVE NW, Washington DC",-77.0243991,38.9348703,"NW","Park View",2011
"ABRA087045",2016,"dc reynolds","3628 GEORGIA AVE NW, Washington DC",-77.0243991,38.9348703,"NW","Park View",2011
"ABRA087083",2011,"le pain quotidien","800 17TH ST NW, Washington DC",-77.0398051,38.900684,"NW","Downtown",2011
"ABRA087083",2012,"le pain quotidien","800 17TH ST NW, Washington DC",-77.0398051,38.900684,"NW","Downtown",2011
"ABRA087083",2013,"le pain quotidien","800 17TH ST NW, Washington DC",-77.0398051,38.900684,"NW","Downtown",2011
"ABRA087083",2014,"le pain quotidien","800 17TH ST NW, Washington DC",-77.0398051,38.900684,"NW","Downtown",2011
"ABRA087083",2015,"le pain quotidien","800 17TH ST NW, Washington DC",-77.0398051,38.900684,"NW","Downtown",2011
"ABRA087083",2016,"le pain quotidien","800 17TH ST NW, Washington DC",-77.0398051,38.900684,"NW","Downtown",2011
"ABRA087084",2011,"bobby's burger palace","2121 K ST NW, Washington DC",-77.0472279,38.902957,"NW","Downtown",2011
"ABRA087084",2012,"bobby's burger palace","2121 K ST NW, Washington DC",-77.0472279,38.902957,"NW","Downtown",2011
"ABRA087084",2013,"bobby's burger palace","2121 K ST NW, Washington DC",-77.0472279,38.902957,"NW","Downtown",2011
"ABRA087084",2014,"bobby's burger palace","2121 K ST NW, Washington DC",-77.0472279,38.902957,"NW","Downtown",2011
"ABRA087084",2015,"bobby's burger palace","2121 K ST NW, Washington DC",-77.0472279,38.902957,"NW","Downtown",2011
"ABRA087084",2016,"bobby's burger palace","2121 K ST NW, Washington DC",-77.0472279,38.902957,"NW","Downtown",2011
"ABRA087101",2011,"heist","1216 18TH ST NW, Washington DC",-77.0418918,38.9063478,"NW","Dupont Circle",2011
"ABRA087101",2012,"heist","1216 18TH ST NW, Washington DC",-77.0418918,38.9063478,"NW","Dupont Circle",2011
"ABRA087101",2013,"heist","1216 18TH ST NW, Washington DC",-77.0418918,38.9063478,"NW","Dupont Circle",2011
"ABRA087101",2014,"heist","1216 18TH ST NW, Washington DC",-77.0418918,38.9063478,"NW","Dupont Circle",2011
"ABRA087101",2015,"heist","1216 18TH ST NW, Washington DC",-77.0418918,38.9063478,"NW","Dupont Circle",2011
"ABRA087101",2016,"heist","1216 18TH ST NW, Washington DC",-77.0418918,38.9063478,"NW","Dupont Circle",2011
"ABRA087106",2011,"larrys lounge","1840 18th ST NW, Washington DC",-77.041845,38.9153909,"NW","Strivers Section",2011
"ABRA087106",2012,"larrys lounge","1840 18th ST NW, Washington DC",-77.041845,38.9153909,"NW","Strivers Section",2011
"ABRA087106",2013,"larrys lounge","1840 18th ST NW, Washington DC",-77.041845,38.9153909,"NW","Strivers Section",2011
"ABRA087106",2014,"larrys lounge","1840 18th ST NW, Washington DC",-77.041845,38.9153909,"NW","Strivers Section",2011
"ABRA087106",2015,"larrys lounge","1840 18th ST NW, Washington DC",-77.041845,38.9153909,"NW","Strivers Section",2011
"ABRA087106",2016,"larrys lounge","1840 18th ST NW, Washington DC",-77.041845,38.9153909,"NW","Strivers Section",2011
"ABRA087123",2011,"engine company 12","1626 NORTH CAPITOL ST NW, Washington DC",-77.0094516,38.9120283,"NW","Bloomingdale",2011
"ABRA087236",2011,"new big wong","610 H ST NW, Washington DC",-77.0205899,38.8995317,"NW","Downtown",2011
"ABRA087236",2012,"new big wong","610 H ST NW, Washington DC",-77.0205899,38.8995317,"NW","Downtown",2011
"ABRA087236",2013,"new big wong","610 H ST NW, Washington DC",-77.0205899,38.8995317,"NW","Downtown",2011
"ABRA087236",2014,"new big wong","610 H ST NW, Washington DC",-77.0205899,38.8995317,"NW","Downtown",2011
"ABRA087236",2015,"new big wong","610 H ST NW, Washington DC",-77.0205899,38.8995317,"NW","Downtown",2011
"ABRA087236",2016,"new big wong","610 H ST NW, Washington DC",-77.0205899,38.8995317,"NW","Downtown",2011
"ABRA087240",2011,"m cafe","3234 Prospect ST NW, Washington DC",-77.064265,38.905752,"NW","West Village Georgetown",2011
"ABRA087240",2014,"m cafe","3234 Prospect ST NW, Washington DC",-77.064265,38.905752,"NW","West Village Georgetown",2011
"ABRA087273",2011,"lillie's restaurant","2915 CONNECTICUT AVE NW, Washington DC",-77.0540064,38.9286952,"NW","Woodley Park",2011
"ABRA087273",2012,"lillie's restaurant","2915 CONNECTICUT AVE NW, Washington DC",-77.0540064,38.9286952,"NW","Woodley Park",2011
"ABRA087273",2013,"lillie's restaurant","2915 CONNECTICUT AVE NW, Washington DC",-77.0540064,38.9286952,"NW","Woodley Park",2011
"ABRA087273",2014,"lillie's restaurant","2915 CONNECTICUT AVE NW, Washington DC",-77.0540064,38.9286952,"NW","Woodley Park",2011
"ABRA087273",2015,"lillie's restaurant","2915 CONNECTICUT AVE NW, Washington DC",-77.0540064,38.9286952,"NW","Woodley Park",2011
"ABRA087273",2016,"lillie's restaurant","2915 CONNECTICUT AVE NW, Washington DC",-77.0540064,38.9286952,"NW","Woodley Park",2011
"ABRA087296",2012,"satellite room","2047 9TH ST NW, Washington DC",-77.023919,38.9178409,"NW","U Street",2012
"ABRA087296",2013,"satellite room","2047 9TH ST NW, Washington DC",-77.023919,38.9178409,"NW","U Street",2012
"ABRA087296",2014,"satellite room","2047 9TH ST NW, Washington DC",-77.023919,38.9178409,"NW","U Street",2012
"ABRA087296",2015,"satellite room","2047 9TH ST NW, Washington DC",-77.023919,38.9178409,"NW","U Street",2012
"ABRA087296",2016,"satellite room","2047 9TH ST NW, Washington DC",-77.023919,38.9178409,"NW","U Street",2012
"ABRA087302",2011,"tel'veh café & wine bar","401 Massachusetts AVE NW, Washington DC",-77.0166475,38.9006353,"NW","Mt. Vernon Triangle",2011
"ABRA087302",2012,"tel'veh café & wine bar","401 Massachusetts AVE NW, Washington DC",-77.0166475,38.9006353,"NW","Mt. Vernon Triangle",2011
"ABRA087302",2013,"tel'veh café & wine bar","401 Massachusetts AVE NW, Washington DC",-77.0166475,38.9006353,"NW","Mt. Vernon Triangle",2011
"ABRA087302",2014,"tel'veh café & wine bar","401 Massachusetts AVE NW, Washington DC",-77.0166475,38.9006353,"NW","Mt. Vernon Triangle",2011
"ABRA087302",2015,"tel'veh café & wine bar","401 Massachusetts AVE NW, Washington DC",-77.0166475,38.9006353,"NW","Mt. Vernon Triangle",2011
"ABRA087317",2011,"u4ria @republic gardens","1355 U ST NW, Washington DC",-77.031253,38.917321,"NW","U Street",2011
"ABRA087339",2011,"america eats tavern","405 8TH ST NW, Washington DC",-77.0226925,38.8951156,"NW","Downtown",2011
"ABRA087339",2012,"america eats tavern","405 8TH ST NW, Washington DC",-77.0226925,38.8951156,"NW","Downtown",2011
"ABRA087339",2013,"america eats tavern","405 8TH ST NW, Washington DC",-77.0226925,38.8951156,"NW","Downtown",2011
"ABRA087344",2011,"great wall szechuan house","1527 14th ST NW, Washington DC",-77.0316188,38.9105705,"NW","Logan Circle",2011
"ABRA087344",2012,"great wall szechuan house","1527 14th ST NW, Washington DC",-77.0316188,38.9105705,"NW","Logan Circle",2011
"ABRA087344",2013,"great wall szechuan house","1527 14th ST NW, Washington DC",-77.0316188,38.9105705,"NW","Logan Circle",2011
"ABRA087344",2014,"great wall szechuan house","1527 14th ST NW, Washington DC",-77.0316188,38.9105705,"NW","Logan Circle",2011
"ABRA087344",2015,"great wall szechuan house","1527 14th ST NW, Washington DC",-77.0316188,38.9105705,"NW","Logan Circle",2011
"ABRA087344",2016,"great wall szechuan house","1527 14th ST NW, Washington DC",-77.0316188,38.9105705,"NW","Logan Circle",2011
"ABRA087348",2011,"shanghai lounge","1734 Wisconsin AVE NW, Washington DC",-77.0673287,38.9145605,"NW","West Village Georgetown",2011
"ABRA087348",2012,"shanghai lounge","1734 Wisconsin AVE NW, Washington DC",-77.0673287,38.9145605,"NW","West Village Georgetown",2011
"ABRA087348",2013,"shanghai lounge","1734 Wisconsin AVE NW, Washington DC",-77.0673287,38.9145605,"NW","West Village Georgetown",2011
"ABRA087348",2014,"shanghai lounge","1734 Wisconsin AVE NW, Washington DC",-77.0673287,38.9145605,"NW","West Village Georgetown",2011
"ABRA087348",2015,"shanghai lounge","1734 Wisconsin AVE NW, Washington DC",-77.0673287,38.9145605,"NW","West Village Georgetown",2011
"ABRA087348",2016,"shanghai lounge","1734 Wisconsin AVE NW, Washington DC",-77.0673287,38.9145605,"NW","West Village Georgetown",2011
"ABRA087362",2011,"habesha market & carry-out restaurant","1919 9TH ST NW, Washington DC",-77.0237002,38.9163638,"NW","U Street",2011
"ABRA087362",2012,"habesha market & carry-out restaurant","1919 9TH ST NW, Washington DC",-77.0237002,38.9163638,"NW","U Street",2011
"ABRA087362",2013,"habesha market & carry-out restaurant","1919 9TH ST NW, Washington DC",-77.0237002,38.9163638,"NW","U Street",2011
"ABRA087362",2014,"habesha market & carry-out restaurant","1919 9TH ST NW, Washington DC",-77.0237002,38.9163638,"NW","U Street",2011
"ABRA087362",2015,"habesha market & carry-out restaurant","1919 9TH ST NW, Washington DC",-77.0237002,38.9163638,"NW","U Street",2011
"ABRA087362",2016,"habesha market & carry-out restaurant","1919 9TH ST NW, Washington DC",-77.0237002,38.9163638,"NW","U Street",2011
"ABRA087398",2011,"the big board","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2011
"ABRA087398",2012,"the big board","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2011
"ABRA087398",2013,"the big board","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2011
"ABRA087398",2014,"the big board","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2011
"ABRA087398",2015,"the big board","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2011
"ABRA087398",2016,"the big board","421 H ST NE, Washington DC",-76.9997655,38.9000646,"NE","Near Northeast",2011
"ABRA087422",2011,"dangerously delicious dc","1339 H ST NE, Washington DC",-76.9869081,38.8998779,"NE","Near Northeast",2011
"ABRA087422",2012,"dangerously delicious dc","1339 H ST NE, Washington DC",-76.9869081,38.8998779,"NE","Near Northeast",2011
"ABRA087422",2013,"dangerously delicious dc","1339 H ST NE, Washington DC",-76.9869081,38.8998779,"NE","Near Northeast",2011
"ABRA087422",2014,"dangerously delicious dc","1339 H ST NE, Washington DC",-76.9869081,38.8998779,"NE","Near Northeast",2011
"ABRA087422",2015,"dangerously delicious dc","1339 H ST NE, Washington DC",-76.9869081,38.8998779,"NE","Near Northeast",2011
"ABRA087422",2016,"dangerously delicious dc","1339 H ST NE, Washington DC",-76.9869081,38.8998779,"NE","Near Northeast",2011
"ABRA087427",2011,"umi","2625 CONNECTICUT AVE NW, Washington DC",-77.0514811,38.924309,"NW","Woodley Park",2011
"ABRA087427",2012,"umi","2625 CONNECTICUT AVE NW, Washington DC",-77.0514811,38.924309,"NW","Woodley Park",2011
"ABRA087427",2013,"umi","2625 CONNECTICUT AVE NW, Washington DC",-77.0514811,38.924309,"NW","Woodley Park",2011
"ABRA087427",2014,"umi","2625 CONNECTICUT AVE NW, Washington DC",-77.0514811,38.924309,"NW","Woodley Park",2011
"ABRA087427",2015,"umi","2625 CONNECTICUT AVE NW, Washington DC",-77.0514811,38.924309,"NW","Woodley Park",2011
"ABRA087427",2016,"umi","2625 CONNECTICUT AVE NW, Washington DC",-77.0514811,38.924309,"NW","Woodley Park",2011
"ABRA087508",2012,"nati hookah bar","2839 GEORGIA AVE NW, Washington DC",-77.0227342,38.927113,"NW","Park View",2012
"ABRA087508",2013,"nati hookah bar","2839 GEORGIA AVE NW, Washington DC",-77.0227342,38.927113,"NW","Park View",2012
"ABRA087508",2014,"nati hookah bar","2839 GEORGIA AVE NW, Washington DC",-77.0227342,38.927113,"NW","Park View",2012
"ABRA087508",2015,"nati hookah bar","2839 GEORGIA AVE NW, Washington DC",-77.0227342,38.927113,"NW","Park View",2012
"ABRA087508",2016,"nati hookah bar","2839 GEORGIA AVE NW, Washington DC",-77.0227342,38.927113,"NW","Park View",2012
"ABRA087549",2011,"boxcar","224 7TH ST SE, Washington DC",-76.995818,38.886555,"SE","Capitol Hill",2011
"ABRA087549",2012,"boxcar","224 7TH ST SE, Washington DC",-76.995818,38.886555,"SE","Capitol Hill",2011
"ABRA087549",2013,"boxcar","224 7TH ST SE, Washington DC",-76.995818,38.886555,"SE","Capitol Hill",2011
"ABRA087549",2014,"boxcar","224 7TH ST SE, Washington DC",-76.995818,38.886555,"SE","Capitol Hill",2011
"ABRA087549",2015,"boxcar","224 7TH ST SE, Washington DC",-76.995818,38.886555,"SE","Capitol Hill",2011
"ABRA087549",2016,"boxcar","224 7TH ST SE, Washington DC",-76.995818,38.886555,"SE","Capitol Hill",2011
"ABRA087556",2012,"unum","2917 M ST NW, Washington DC",-77.0586757,38.9054562,"NW","East Village Georgetown",2012
"ABRA087556",2013,"unum","2917 M ST NW, Washington DC",-77.0586757,38.9054562,"NW","East Village Georgetown",2012
"ABRA087556",2014,"unum","2917 M ST NW, Washington DC",-77.0586757,38.9054562,"NW","East Village Georgetown",2012
"ABRA087556",2015,"unum","2917 M ST NW, Washington DC",-77.0586757,38.9054562,"NW","East Village Georgetown",2012
"ABRA087556",2016,"unum","2917 M ST NW, Washington DC",-77.0586757,38.9054562,"NW","East Village Georgetown",2012
"ABRA087558",2012,"sahra hooka lounge","1200 H ST NE, Washington DC",-76.9899996,38.9003862,"NE","Near Northeast",2012
"ABRA087558",2013,"sahra hooka lounge","1200 H ST NE, Washington DC",-76.9899996,38.9003862,"NE","Near Northeast",2012
"ABRA087558.1",2014,"nomad hookah bar","1200 H ST NE, Washington DC",-76.9899996,38.9003862,"NE","Near Northeast",2014
"ABRA087558.1",2015,"nomad hookah bar","1200 H ST NE, Washington DC",-76.9899996,38.9003862,"NE","Near Northeast",2014
"ABRA087558.1",2016,"nomad hookah bar","1200 H ST NE, Washington DC",-76.9899996,38.9003862,"NE","Near Northeast",2014
"ABRA087559",2013,"mari vanna restaurant","1141 CONNECTICUT AVE NW, Washington DC",-77.0404672,38.9051894,"NW","Downtown",2013
"ABRA087559",2014,"mari vanna restaurant","1141 CONNECTICUT AVE NW, Washington DC",-77.0404672,38.9051894,"NW","Downtown",2013
"ABRA087559",2015,"mari vanna restaurant","1141 CONNECTICUT AVE NW, Washington DC",-77.0404672,38.9051894,"NW","Downtown",2013
"ABRA087559",2016,"mari vanna restaurant","1141 CONNECTICUT AVE NW, Washington DC",-77.0404672,38.9051894,"NW","Downtown",2013
"ABRA087574",2012,"new district kitchen","2606 Connecticut AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2012
"ABRA087574",2013,"new district kitchen","2606 Connecticut AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2012
"ABRA087574",2014,"new district kitchen","2606 Connecticut AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2012
"ABRA087574",2015,"new district kitchen","2606 Connecticut AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2012
"ABRA087574",2016,"new district kitchen","2606 Connecticut AVE NW, Washington DC",-77.0521155,38.923893,"NW","Woodley Park",2012
"ABRA087585",2011,"marrakech lounge","1817 COLUMBIA RD NW, Washington DC",-77.0436543,38.9219655,"NW","Kalorama Triangle",2011
"ABRA087585",2012,"marrakech lounge","1817 COLUMBIA RD NW, Washington DC",-77.0436543,38.9219655,"NW","Kalorama Triangle",2011
"ABRA087585.1",2013,"taan","1817 COLUMBIA RD NW, Washington DC",-77.0436543,38.9219655,"NW","Kalorama Triangle",2013
"ABRA087585.1",2014,"taan","1817 COLUMBIA RD NW, Washington DC",-77.0436543,38.9219655,"NW","Kalorama Triangle",2013
"ABRA087595",2013,"piola","2208 14TH ST NW, Washington DC",-77.0323045,38.9195432,"NW","U Street",2013
"ABRA087595",2014,"piola","2208 14TH ST NW, Washington DC",-77.0323045,38.9195432,"NW","U Street",2013
"ABRA087595",2015,"piola","2208 14TH ST NW, Washington DC",-77.0323045,38.9195432,"NW","U Street",2013
"ABRA087595",2016,"piola","2208 14TH ST NW, Washington DC",-77.0323045,38.9195432,"NW","U Street",2013
"ABRA087629",2011,"phase i of dupont","1415 22ND ST NW, Washington DC",-77.048432,38.9090921,"NW","Dupont Circle",2011
"ABRA087629",2012,"phase i of dupont","1415 22ND ST NW, Washington DC",-77.048432,38.9090921,"NW","Dupont Circle",2011
"ABRA087629",2013,"phase i of dupont","1415 22ND ST NW, Washington DC",-77.048432,38.9090921,"NW","Dupont Circle",2011
"ABRA087629",2014,"phase i of dupont","1415 22ND ST NW, Washington DC",-77.048432,38.9090921,"NW","Dupont Circle",2011
"ABRA087629",2015,"phase i of dupont","1415 22ND ST NW, Washington DC",-77.048432,38.9090921,"NW","Dupont Circle",2011
"ABRA087661",2012,"town hall","2340 Wisconsin AVE NW, Washington DC",-77.0723196,38.9210266,"NW","Glover Park",2012
"ABRA087661",2013,"town hall","2340 Wisconsin AVE NW, Washington DC",-77.0723196,38.9210266,"NW","Glover Park",2012
"ABRA087661",2014,"town hall","2340 Wisconsin AVE NW, Washington DC",-77.0723196,38.9210266,"NW","Glover Park",2012
"ABRA087661",2015,"town hall","2340 Wisconsin AVE NW, Washington DC",-77.0723196,38.9210266,"NW","Glover Park",2012
"ABRA087661",2016,"town hall","2340 Wisconsin AVE NW, Washington DC",-77.0723196,38.9210266,"NW","Glover Park",2012
"ABRA087667",2011,"luke's lobster","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2011
"ABRA087667",2012,"luke's lobster","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2011
"ABRA087667",2013,"luke's lobster","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2011
"ABRA087667",2014,"luke's lobster","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2011
"ABRA087667",2015,"luke's lobster","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2011
"ABRA087667",2016,"luke's lobster","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2011
"ABRA087668",2011,"cafe aka","1710 H ST NW, Washington DC",-77.0403751,38.8999466,"NW","Downtown",2011
"ABRA087668",2012,"cafe aka","1710 H ST NW, Washington DC",-77.0403751,38.8999466,"NW","Downtown",2011
"ABRA087668",2013,"cafe aka","1710 H ST NW, Washington DC",-77.0403751,38.8999466,"NW","Downtown",2011
"ABRA087668",2014,"cafe aka","1710 H ST NW, Washington DC",-77.0403751,38.8999466,"NW","Downtown",2011
"ABRA087668",2015,"cafe aka","1710 H ST NW, Washington DC",-77.0403751,38.8999466,"NW","Downtown",2011
"ABRA087668",2016,"cafe aka","1710 H ST NW, Washington DC",-77.0403751,38.8999466,"NW","Downtown",2011
"ABRA087685",2012,"irish whiskey","1207 19TH ST NW, Washington DC",-77.0430869,38.9060229,"NW","Dupont Circle",2012
"ABRA087685",2013,"irish whiskey","1207 19TH ST NW, Washington DC",-77.0430869,38.9060229,"NW","Dupont Circle",2012
"ABRA087685",2014,"irish whiskey","1207 19TH ST NW, Washington DC",-77.0430869,38.9060229,"NW","Dupont Circle",2012
"ABRA087685",2015,"irish whiskey","1207 19TH ST NW, Washington DC",-77.0430869,38.9060229,"NW","Dupont Circle",2012
"ABRA087685",2016,"irish whiskey","1207 19TH ST NW, Washington DC",-77.0430869,38.9060229,"NW","Dupont Circle",2012
"ABRA087703",2011,"chez billy","3813 GEORGIA AVE NW, Washington DC",-77.0242728,38.938124,"NW","Petworth",2011
"ABRA087703",2012,"chez billy","3813 GEORGIA AVE NW, Washington DC",-77.0242728,38.938124,"NW","Petworth",2011
"ABRA087703",2013,"chez billy","3813 GEORGIA AVE NW, Washington DC",-77.0242728,38.938124,"NW","Petworth",2011
"ABRA087703",2014,"chez billy","3813 GEORGIA AVE NW, Washington DC",-77.0242728,38.938124,"NW","Petworth",2011
"ABRA087703",2015,"chez billy","3813 GEORGIA AVE NW, Washington DC",-77.0242728,38.938124,"NW","Petworth",2011
"ABRA087703",2016,"chez billy","3813 GEORGIA AVE NW, Washington DC",-77.0242728,38.938124,"NW","Petworth",2011
"ABRA087726",2011,"the codmother","1334 U ST NW A, Washington DC",-77.0309327,38.9168224,"NW","U Street",2011
"ABRA087727",2011,"little ricky's","3522 12TH ST NE, Washington DC",-76.9913005,38.9331597,"NE","Brookland",2011
"ABRA087727",2012,"little ricky's","3522 12TH ST NE, Washington DC",-76.9913005,38.9331597,"NE","Brookland",2011
"ABRA087727",2013,"little ricky's","3522 12TH ST NE, Washington DC",-76.9913005,38.9331597,"NE","Brookland",2011
"ABRA087727",2014,"little ricky's","3522 12TH ST NE, Washington DC",-76.9913005,38.9331597,"NE","Brookland",2011
"ABRA087727.1",2015,"gin rummy","3522 12TH ST NE, Washington DC",-76.9913005,38.9331597,"NE","Brookland",2015
"ABRA087728",2012,"al dente","3201 NEW MEXICO AVE NW, Washington DC",-77.0848334,38.9330852,"NW","Wesley Heights",2012
"ABRA087728",2013,"al dente","3201 NEW MEXICO AVE NW, Washington DC",-77.0848334,38.9330852,"NW","Wesley Heights",2012
"ABRA087728",2014,"al dente","3201 NEW MEXICO AVE NW, Washington DC",-77.0848334,38.9330852,"NW","Wesley Heights",2012
"ABRA087728",2015,"al dente","3201 NEW MEXICO AVE NW, Washington DC",-77.0848334,38.9330852,"NW","Wesley Heights",2012
"ABRA087728",2016,"al dente","3201 NEW MEXICO AVE NW, Washington DC",-77.0848334,38.9330852,"NW","Wesley Heights",2012
"ABRA087730",2012,"tortino restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2012
"ABRA087730",2013,"tortino restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2012
"ABRA087730",2014,"tortino restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2012
"ABRA087730",2015,"tortino restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2012
"ABRA087730",2016,"tortino restaurant","1228 11TH ST NW, Washington DC",-77.0273091,38.9065813,"NW","Logan Circle",2012
"ABRA087780",2011,"da luft restaurant & lounge","1242 H ST NE, Washington DC",-76.9888719,38.9003907,"NE","Near Northeast",2011
"ABRA087780",2014,"da luft restaurant & lounge","1242 H ST NE, Washington DC",-76.9888719,38.9003907,"NE","Near Northeast",2011
"ABRA087780",2015,"da luft restaurant & lounge","1242 H ST NE, Washington DC",-76.9888719,38.9003907,"NE","Near Northeast",2011
"ABRA087780",2016,"da luft restaurant & lounge","1242 H ST NE, Washington DC",-76.9888719,38.9003907,"NE","Near Northeast",2011
"ABRA087794",2011,"boqueria","1837 M ST NW, Washington DC",-77.0431399,38.905921,"NW","Dupont Circle",2011
"ABRA087794",2012,"boqueria","1837 M ST NW, Washington DC",-77.0431399,38.905921,"NW","Dupont Circle",2011
"ABRA087794",2013,"boqueria","1837 M ST NW, Washington DC",-77.0431399,38.905921,"NW","Dupont Circle",2011
"ABRA087794",2014,"boqueria","1837 M ST NW, Washington DC",-77.0431399,38.905921,"NW","Dupont Circle",2011
"ABRA087794",2015,"boqueria","1837 M ST NW, Washington DC",-77.0431399,38.905921,"NW","Dupont Circle",2011
"ABRA087794",2016,"boqueria","1837 M ST NW, Washington DC",-77.0431399,38.905921,"NW","Dupont Circle",2011
"ABRA087813",2012,"pho bar and grill","1360 H ST NE, Washington DC",-76.9862741,38.9003884,"NE","Near Northeast",2012
"ABRA087813",2013,"pho bar and grill","1360 H ST NE, Washington DC",-76.9862741,38.9003884,"NE","Near Northeast",2012
"ABRA087813",2014,"pho bar and grill","1360 H ST NE, Washington DC",-76.9862741,38.9003884,"NE","Near Northeast",2012
"ABRA087875",2011,"louis rogue","476 K ST NW, Washington DC",-77.0187411,38.9022723,"NW","Mt. Vernon Triangle",2011
"ABRA087875",2012,"louis rogue","476 K ST NW, Washington DC",-77.0187411,38.9022723,"NW","Mt. Vernon Triangle",2011
"ABRA087875.1",2013,"cloakroom","476 K ST NW, Washington DC",-77.0187411,38.9022723,"NW","Mt. Vernon Triangle",2013
"ABRA087875.1",2014,"cloakroom","476 K ST NW, Washington DC",-77.0187411,38.9022723,"NW","Mt. Vernon Triangle",2013
"ABRA087875.1",2015,"cloakroom","476 K ST NW, Washington DC",-77.0187411,38.9022723,"NW","Mt. Vernon Triangle",2013
"ABRA087875.1",2016,"cloakroom","476 K ST NW, Washington DC",-77.0187411,38.9022723,"NW","Mt. Vernon Triangle",2013
"ABRA087902",2012,"tangier lounge","2305 18TH ST NW, Washington DC",-77.0414099,38.91984,"NW","Reed-Cooke",2012
"ABRA087902",2013,"tangier lounge","2305 18TH ST NW, Washington DC",-77.0414099,38.91984,"NW","Reed-Cooke",2012
"ABRA087902",2014,"tangier lounge","2305 18TH ST NW, Washington DC",-77.0414099,38.91984,"NW","Reed-Cooke",2012
"ABRA087902",2015,"tangier lounge","2305 18TH ST NW, Washington DC",-77.0414099,38.91984,"NW","Reed-Cooke",2012
"ABRA087903",2011,"po boy jim","709 H ST NE, Washington DC",-76.9957172,38.8999722,"NE","Near Northeast",2011
"ABRA087903",2014,"po boy jim","709 H ST NE, Washington DC",-76.9957172,38.8999722,"NE","Near Northeast",2011
"ABRA087903",2015,"po boy jim","709 H ST NE, Washington DC",-76.9957172,38.8999722,"NE","Near Northeast",2011
"ABRA087903",2016,"po boy jim","709 H ST NE, Washington DC",-76.9957172,38.8999722,"NE","Near Northeast",2011
"ABRA087904",2011,"noodles & company","2635 CONNECTICUT AVE NW, Washington DC",-77.0517207,38.9246042,"NW","Woodley Park",2011
"ABRA087904",2012,"noodles & company","2635 CONNECTICUT AVE NW, Washington DC",-77.0517207,38.9246042,"NW","Woodley Park",2011
"ABRA087904",2013,"noodles & company","2635 CONNECTICUT AVE NW, Washington DC",-77.0517207,38.9246042,"NW","Woodley Park",2011
"ABRA087904",2014,"noodles & company","2635 CONNECTICUT AVE NW, Washington DC",-77.0517207,38.9246042,"NW","Woodley Park",2011
"ABRA087904",2015,"noodles & company","2635 CONNECTICUT AVE NW, Washington DC",-77.0517207,38.9246042,"NW","Woodley Park",2011
"ABRA087904",2016,"noodles & company","2635 CONNECTICUT AVE NW, Washington DC",-77.0517207,38.9246042,"NW","Woodley Park",2011
"ABRA087909",2012,"meatballs","624 E ST NW, Washington DC",-77.0210711,38.8955354,"NW","Downtown",2012
"ABRA087961",2011,"roadside cafe","2101 BENNING RD NE, Washington DC",-76.973977,38.89818,"NE","Kingman Park/Rosedale",2011
"ABRA087961",2012,"roadside cafe","2101 BENNING RD NE, Washington DC",-76.973977,38.89818,"NE","Kingman Park/Rosedale",2011
"ABRA087961",2013,"roadside cafe","2101 BENNING RD NE, Washington DC",-76.973977,38.89818,"NE","Kingman Park/Rosedale",2011
"ABRA087961",2014,"roadside cafe","2101 BENNING RD NE, Washington DC",-76.973977,38.89818,"NE","Kingman Park/Rosedale",2011
"ABRA088012",2011,"rosa mexicano","5225 WISCONSIN AVE NW, Washington DC",-77.0841342,38.9584447,"NW","Friendship Heights",2011
